DR_NO,Date_Rptd,DATE_OCC,TIME_OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
242013899,12/7/2024 0:00,12/5/2024 0:00,1220,20,Olympic,2049,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0361 0913 0603,23,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,2700    JAMES M WOOD                 BL,,34.0559,-118.2868
241415745,12/6/2024 0:00,12/5/2024 0:00,1816,14,Pacific,1485,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,8600 S  SEPULVEDA                    BL,,33.9579,-118.402
242013858,12/6/2024 0:00,12/5/2024 0:00,2145,20,Olympic,2016,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1602 1822,27,F,B,101,STREET,,,IC,Invest Cont,331,,,,200 S  MARIPOSA                     AV,,34.0712,-118.2991
242013798,12/5/2024 0:00,12/5/2024 0:00,145,20,Olympic,2042,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,900 S  WESTERN                      AV,,34.0564,-118.3131
251504076,12/5/2024 0:00,12/5/2024 0:00,1730,15,N Hollywood,1524,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0344 0325,35,M,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,12100    VICTORY                      BL,,34.1867,-118.3965
240812317,12/5/2024 0:00,12/5/2024 0:00,327,8,West LA,893,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,2600    WESTWOOD                     BL,,34.0365,-118.4255
240613814,12/7/2024 0:00,12/5/2024 0:00,1905,6,Hollywood,667,1,330,BURGLARY FROM VEHICLE,1822 0344 1300,28,M,H,101,STREET,,,IC,Invest Cont,330,,,,1100    GORDON                       ST,,34.0908,-118.3201
240614127,12/27/2024 0:00,12/5/2024 0:00,1110,6,Hollywood,637,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1501,26,M,W,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,341,,,,1700    ARGYLE                       AV,,34.1016,-118.3252
241415670,12/6/2024 0:00,12/5/2024 0:00,216,14,Pacific,1402,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,48,F,C,101,STREET,,,IC,Invest Cont,440,,,,11500    CLARKSON                     RD,,34.0251,-118.4359
241611734,12/9/2024 0:00,12/5/2024 0:00,1600,16,Foothill,1663,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,9300    LAUREL CANYON                BL,,34.2379,-118.4101
240613776,12/5/2024 0:00,12/5/2024 0:00,130,6,Hollywood,666,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 1300 0344,20,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,420,,,,6100    FOUNTAIN                     AV,,34.0944,-118.3223
241611705,12/6/2024 0:00,12/5/2024 0:00,205,16,Foothill,1645,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,37,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,DE FOE                       AV,TERRA BELLA                  ST,34.2664,-118.4081
240316794,12/5/2024 0:00,12/5/2024 0:00,1410,3,Southwest,319,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1309 1310,50,M,H,101,STREET,307,VEHICLE,AA,Adult Arrest,230,,,,23RD                         ST,FIGUEROA                     ST,34.0311,-118.275
241315317,12/5/2024 0:00,12/5/2024 0:00,200,13,Newton,1365,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4700    HOOPER                       AV,,34.0011,-118.2521
240122729,12/16/2024 0:00,12/5/2024 0:00,1805,1,Central,161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),344,26,M,H,409,BEAUTY SUPPLY STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
241112633,12/6/2024 0:00,12/5/2024 0:00,1314,11,Northeast,1136,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,4200    EAGLE ROCK                   BL,,34.1218,-118.2251
241112635,12/6/2024 0:00,12/5/2024 0:00,2200,11,Northeast,1172,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1800    SILVER LAKE                  BL,,34.0908,-118.2669
242013849,12/6/2024 0:00,12/5/2024 0:00,1830,20,Olympic,2022,1,330,BURGLARY FROM VEHICLE,0344 1307 1609 1822,53,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,600 S  GRAMERCY                     PL,,34.0635,-118.3128
240411950,12/6/2024 0:00,12/5/2024 0:00,2200,4,Hollenbeck,417,1,330,BURGLARY FROM VEHICLE,0344 1302 1300,52,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,2600    COMMODORE                    ST,,34.0773,-118.1968
242013916,12/8/2024 0:00,12/5/2024 0:00,1305,20,Olympic,2083,2,354,THEFT OF IDENTITY,0100 0930 1822 0929,40,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1800    WESTMORELAND                 BL,,34.0412,-118.3065
241315333,12/6/2024 0:00,12/5/2024 0:00,1,13,Newton,1383,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,58,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,200 E  61ST                         ST,,33.9842,-118.2718
241112652,12/8/2024 0:00,12/5/2024 0:00,1900,11,Northeast,1181,1,330,BURGLARY FROM VEHICLE,0344 1302 1307,34,M,H,101,STREET,,,IC,Invest Cont,330,,,,SILVER LAKE                  BL,RESERVOIR                    ST,34.0829,-118.2723
240913556,12/9/2024 0:00,12/5/2024 0:00,1700,9,Van Nuys,974,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4700    NATICK                       AV,,34.156,-118.4542
241714774,12/6/2024 0:00,12/5/2024 0:00,1701,17,Devonshire,1763,2,354,THEFT OF IDENTITY,930,76,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,10200    KESSLER                      AV,,34.2555,-118.5678
241415650,12/7/2024 0:00,12/5/2024 0:00,1530,14,Pacific,1415,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1000    LAKE                         ST,,34.0017,-118.4608
241815294,12/11/2024 0:00,12/5/2024 0:00,1200,18,Southeast,1822,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,200 W  102ND                        ST,,33.9437,-118.2762
241815227,12/8/2024 0:00,12/5/2024 0:00,2100,18,Southeast,1821,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 W  COLDEN                       AV,,33.9492,-118.287
241714816,12/6/2024 0:00,12/5/2024 0:00,1349,17,Devonshire,1764,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0216 0344 0394,23,F,C,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,19500    NORDHOFF                     ST,,34.2355,-118.5574
240317119,12/5/2024 0:00,12/5/2024 0:00,1630,3,Southwest,319,1,330,BURGLARY FROM VEHICLE,0344 1601 1300,35,F,K,101,STREET,,,IC,Invest Cont,330,,,,800 W  23RD                         ST,,34.0323,-118.2776
240613972,12/14/2024 0:00,12/5/2024 0:00,2330,6,Hollywood,646,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1501,21,M,W,735,NIGHT CLUB (OPEN EVENINGS ONLY),,,IC,Invest Cont,440,,,,1600    CHEROKEE                     AV,,34.0997,-118.335
241112632,12/6/2024 0:00,12/5/2024 0:00,2100,11,Northeast,1101,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,22,M,J,108,PARKING LOT,,,IC,Invest Cont,740,,,,2800 E  OBSERVATORY                  RD,,34.1192,-118.3004
241913561,12/6/2024 0:00,12/5/2024 0:00,2355,19,Mission,1994,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14700    ROSCOE                       BL,,34.2215,-118.4536
240513180,12/10/2024 0:00,12/5/2024 0:00,800,5,Harbor,529,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,300 E  ANAHEIM                      ST,,33.7801,-118.2595
241611704,12/6/2024 0:00,12/5/2024 0:00,2005,16,Foothill,1621,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 0344,26,F,H,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,440,,,,13800    LOUVRE                       ST,,34.2643,-118.4336
240613808,12/7/2024 0:00,12/5/2024 0:00,700,6,Hollywood,657,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,42,M,O,401,MINI-MART,,,IC,Invest Cont,440,,,,900 N  WESTERN                      AV,,34.0875,-118.3092
241515817,12/6/2024 0:00,12/5/2024 0:00,2230,15,N Hollywood,1526,1,330,BURGLARY FROM VEHICLE,0344 1307,49,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,ERWIN                        ST,LANKERSHIM                   BL,34.183,-118.3856
240913481,12/5/2024 0:00,12/5/2024 0:00,1520,9,Van Nuys,964,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,X,X,727,SHOPPING MALL (COMMON AREA),,,IC,Invest Cont,442,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
240411919,12/5/2024 0:00,12/5/2024 0:00,1010,4,Hollenbeck,409,2,354,THEFT OF IDENTITY,100,58,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3900    BARRETT                      RD,,34.0899,-118.1695
240316865,12/8/2024 0:00,12/5/2024 0:00,1100,3,Southwest,358,2,946,OTHER MISCELLANEOUS CRIME,1822,23,X,X,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,946,,,,3600    TROUSDALE PKWY,,34.0203,-118.2852
242113600,12/5/2024 0:00,12/5/2024 0:00,1550,21,Topanga,2156,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0352 0325,0,M,W,406,OTHER STORE,,,IC,Invest Cont,343,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
241300810,12/5/2024 0:00,12/5/2024 0:00,1040,13,Newton,1321,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,1402 2000 0444 0421 0446 1814,22,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,998,,,200 E  WASHINGTON                   BL,,34.0305,-118.2636
240316808,12/5/2024 0:00,12/5/2024 0:00,1930,3,Southwest,328,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0104 0325 0352 1822,23,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,2800 S  FIGUEROA                     ST,,34.0268,-118.2808
241415887,12/13/2024 0:00,12/5/2024 0:00,1000,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,29,M,B,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,400    WORLD                        WY,,33.9455,-118.4
241415695,12/6/2024 0:00,12/5/2024 0:00,2245,14,Pacific,1469,1,330,BURGLARY FROM VEHICLE,1300 1822 0344 1609,0,X,X,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,330,,,,5200    KNOWLTON                     ST,,33.975,-118.3702
241415822,12/11/2024 0:00,12/5/2024 0:00,820,14,Pacific,1488,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,710,OTHER PREMISE,,,IC,Invest Cont,668,,,,9600    AIRPORT                      BL,,33.949,-118.3859
240713079,12/6/2024 0:00,12/5/2024 0:00,1445,7,Wilshire,734,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,21,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,331,,,,500 S  BURNSIDE                     AV,,34.0662,-118.3506
241217762,12/6/2024 0:00,12/5/2024 0:00,1325,12,77th Street,1251,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,74TH                         ST,10TH                         AV,33.9727,-118.3286
241415634,12/5/2024 0:00,12/5/2024 0:00,1333,14,Pacific,1488,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,26,M,O,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,956,,,,5800 W  MANCHESTER                   AV,,33.9598,-118.3826
240122976,12/6/2024 0:00,12/5/2024 0:00,1904,1,Central,181,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,27,M,H,713,CONVENTION CENTER,,,IC,Invest Cont,740,,,,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
242014245,12/6/2024 0:00,12/5/2024 0:00,2245,20,Olympic,2049,1,330,BURGLARY FROM VEHICLE,0321 0344 0352 0377 1221 1307 1609 1822,33,F,H,101,STREET,,,IC,Invest Cont,330,,,,800 S  HOOVER                       ST,,34.0564,-118.2879
241415693,12/6/2024 0:00,12/5/2024 0:00,2300,14,Pacific,1441,1,330,BURGLARY FROM VEHICLE,1300 1822 0344 1609,28,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,2400    CLEMENT                      AV,,33.9863,-118.4611
242013826,12/7/2024 0:00,12/5/2024 0:00,2330,20,Olympic,2026,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,NEW HAMPSHIRE,8TH                          ST,34.0672,-118.2941
241217816,12/7/2024 0:00,12/5/2024 0:00,1800,12,77th Street,1263,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,1800 W  79TH                         ST,,33.9673,-118.309
240122198,12/6/2024 0:00,12/5/2024 0:00,2130,1,Central,162,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,33,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,,700 S  HOPE                         ST,,34.048,-118.2577
240218035,12/10/2024 0:00,12/5/2024 0:00,1900,2,Rampart,202,1,330,BURGLARY FROM VEHICLE,0344 1602 1822 0385,19,F,H,101,STREET,,,IC,Invest Cont,330,,,,4400    BURNS                        AV,,34.0877,-118.2892
250904009,1/2/2025 0:00,12/5/2024 0:00,412,9,Van Nuys,952,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1607,68,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,14600    BURBANK                      BL,,34.1721,-118.4509
241415752,12/10/2024 0:00,12/5/2024 0:00,1000,14,Pacific,1459,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,4800 S  SEPULVEDA                    BL,,34.001,-118.4034
241217804,12/5/2024 0:00,12/5/2024 0:00,1335,12,77th Street,1239,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325 1822,0,X,X,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,5800 S  VERMONT                      AV,,33.9856,-118.2915
241913589,12/7/2024 0:00,12/5/2024 0:00,1045,19,Mission,1944,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1824 2024 0913 0416 1259,14,M,H,721,HIGH SCHOOL,302,BLUNT INSTRUMENT,IC,Invest Cont,230,,,,11100    OMELVENY                     AV,,34.2722,-118.4417
241815181,12/5/2024 0:00,12/5/2024 0:00,1412,18,Southeast,1851,2,624,BATTERY - SIMPLE ASSAULT,0913 0400 0319,50,F,B,704,ELEMENTARY SCHOOL,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,800 W  135TH                        ST,,33.9128,-118.2869
241217766,12/6/2024 0:00,12/5/2024 0:00,1500,12,77th Street,1266,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,82ND                         ST,BROADWAY,33.9651,-118.2783
241815163,12/5/2024 0:00,12/5/2024 0:00,600,18,Southeast,1849,2,354,THEFT OF IDENTITY,0100 1822 0922 0930,39,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1900 E  115TH                        ST,,33.9305,-118.2387
240713230,12/12/2024 0:00,12/5/2024 0:00,1,7,Wilshire,735,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,48,F,H,101,STREET,,,IC,Invest Cont,331,,,,600 S  COCHRAN                      AV,,34.0649,-118.3472
240812397,12/6/2024 0:00,12/5/2024 0:00,2120,8,West LA,884,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,0,X,X,717,HEALTH SPA/GYM,,,IC,Invest Cont,440,,,,11300 W  PICO                         BL,,34.0352,-118.4387
241515801,12/6/2024 0:00,12/5/2024 0:00,1500,15,N Hollywood,1513,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,6600    WHITSETT                     AV,,34.1903,-118.4052
251404198,12/13/2024 0:00,12/5/2024 0:00,1000,14,Pacific,1494,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,67,F,W,212,TRANSPORTATION FACILITY (AIRPORT),500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,341,,,,300    WORLD                        WY,,33.9455,-118.4001
241815201,12/7/2024 0:00,12/5/2024 0:00,700,18,Southeast,1821,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,800 W  95TH                         ST,,33.9501,-118.2893
250104026,1/4/2025 0:00,12/5/2024 0:00,2330,1,Central,142,1,330,BURGLARY FROM VEHICLE,1307 0344 0329,28,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,3RD,HILL,34.0516,-118.2491
242014073,12/16/2024 0:00,12/5/2024 0:00,2030,20,Olympic,2039,1,330,BURGLARY FROM VEHICLE,0344 1307 1822,31,M,H,116,OTHER/OUTSIDE,,,IC,Invest Cont,330,,,,2700 W  8TH                          ST,,34.0598,-118.2865
240812454,12/8/2024 0:00,12/5/2024 0:00,1746,8,West LA,852,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0378,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,11800    SANTA MONICA                 BL,,34.0428,-118.4582
242013856,12/6/2024 0:00,12/5/2024 0:00,1800,20,Olympic,2023,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1602 1822,36,M,W,101,STREET,,,IC,Invest Cont,331,,,,400 S  ARDMORE                      AV,,34.0672,-118.3016
241112718,12/10/2024 0:00,12/5/2024 0:00,1945,11,Northeast,1161,2,354,THEFT OF IDENTITY,0930 0929 0922 1822,22,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1100 N  KENMORE                      AV,,34.0908,-118.2974
241218191,12/6/2024 0:00,12/5/2024 0:00,920,12,77th Street,1265,2,354,THEFT OF IDENTITY,0100 0930 1822,25,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1200 E  81ST                         ST,,33.9658,-118.2959
240316809,12/6/2024 0:00,12/5/2024 0:00,1900,3,Southwest,311,1,510,VEHICLE - STOLEN,,0,,,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,510,,,,3200    LA CIENEGA                   BL,,34.0289,-118.372
240913648,12/14/2024 0:00,12/5/2024 0:00,1750,9,Van Nuys,915,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1501,32,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,341,,,,VAN NUYS                     BL,SHERMAN                      WY,34.2012,-118.4487
240217886,12/8/2024 0:00,12/5/2024 0:00,204,2,Rampart,202,1,352,PICKPOCKET,0344 1822,23,F,H,710,OTHER PREMISE,,,IC,Invest Cont,352,,,,1000 N  VERMONT                      AV,,34.0897,-118.2917
240513195,12/10/2024 0:00,12/5/2024 0:00,1719,5,Harbor,559,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",,0,,,129,"TERMINAL, OTHER THAN MTA",,,IC,Invest Cont,341,,,,600    TERMINAL                     WY,,33.743,-118.2625
240513090,12/5/2024 0:00,12/5/2024 0:00,1005,5,Harbor,503,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,VERMONT,253RD,33.7947,-118.2908
242113638,12/7/2024 0:00,12/5/2024 0:00,2030,21,Topanga,2125,1,330,BURGLARY FROM VEHICLE,0344 1300 1307,22,M,H,123,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,330,,,,21800    SATICOY                      ST,,34.2119,-118.6017
241415898,12/6/2024 0:00,12/5/2024 0:00,2100,14,Pacific,1441,1,330,BURGLARY FROM VEHICLE,1300 0344 1822 1609,67,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,2400    CLEMENT                      AV,,33.9863,-118.4611
240613841,12/8/2024 0:00,12/5/2024 0:00,30,6,Hollywood,645,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 1501,40,M,B,124,BUS STOP,,,IC,Invest Cont,440,,,,6800    HOLLYWOOD                    BL,,34.1016,-118.3387
240122142,12/5/2024 0:00,12/5/2024 0:00,1300,1,Central,144,1,330,BURGLARY FROM VEHICLE,1300 0344 0329 1307,67,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,400 S  MAIN                         ST,,34.0478,-118.2484
240217840,12/7/2024 0:00,12/5/2024 0:00,1410,2,Rampart,269,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906,72,F,B,116,OTHER/OUTSIDE,,,IC,Invest Cont,956,,,,700    HARTFORD                     AV,,34.0522,-118.2673
241012937,12/27/2024 0:00,12/5/2024 0:00,1500,10,West Valley,1039,2,354,THEFT OF IDENTITY,1822 0930,66,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,16100    KITTRIDGE                    ST,,34.1903,-118.4836
241012662,12/6/2024 0:00,12/5/2024 0:00,1529,10,West Valley,1029,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,41,F,F,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,15900    VOSE                         ST,,34.1985,-118.4793
240513205,12/10/2024 0:00,12/5/2024 0:00,2200,5,Harbor,529,1,510,VEHICLE - STOLEN,,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,510,,,,900 E  G                            ST,,33.779,-118.2519
241515858,12/9/2024 0:00,12/5/2024 0:00,2300,15,N Hollywood,1535,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,11400    COLLINS                      ST,,34.174,-118.379
241611913,12/16/2024 0:00,12/5/2024 0:00,1057,16,Foothill,1606,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,45,F,H,710,OTHER PREMISE,,,IC,Invest Cont,956,,,,11400    KAMLOOPS                     ST,,34.2788,-118.3793
241217845,12/6/2024 0:00,12/5/2024 0:00,1830,12,77th Street,1208,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1202,61,F,B,101,STREET,,,IC,Invest Cont,331,,,,600 W  47TH                         ST,,34.0007,-118.2842
241815203,12/7/2024 0:00,12/5/2024 0:00,600,18,Southeast,1822,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,10000 S  BROADWAY,,33.9456,-118.2781
241515828,12/6/2024 0:00,12/5/2024 0:00,2315,15,N Hollywood,1539,2,354,THEFT OF IDENTITY,1822,33,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5700    WILLOW CREST                 AV,,34.174,-118.3627
241913537,12/5/2024 0:00,12/5/2024 0:00,502,19,Mission,1944,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,14200    FOX                          ST,,34.2741,-118.4427
241913585,12/7/2024 0:00,12/5/2024 0:00,1730,19,Mission,1985,2,354,THEFT OF IDENTITY,0929 0930,40,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,8800    VAN NUYS                     BL,,34.2301,-118.4502
242013857,12/6/2024 0:00,12/5/2024 0:00,800,20,Olympic,2045,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1602 0385 0344,31,F,W,101,STREET,,,IC,Invest Cont,331,,,,900    FEDORA                       ST,,34.0545,-118.2976
241515895,12/5/2024 0:00,12/5/2024 0:00,1925,15,N Hollywood,1524,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0344,0,X,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,12100    VICTORY                      BL,,34.1867,-118.3965
241315451,12/8/2024 0:00,12/5/2024 0:00,2145,13,Newton,1309,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,53,X,X,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,745,,,,1500    MATEO                        ST,,34.0266,-118.2322
241315350,12/6/2024 0:00,12/5/2024 0:00,1652,13,Newton,1351,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,0,M,W,405,CLOTHING STORE,,,IC,Invest Cont,442,,,,4000 S  MAIN                         ST,,34.0075,-118.2775
241815184,12/6/2024 0:00,12/5/2024 0:00,2200,18,Southeast,1871,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,700 W  141ST                        ST,,33.9038,-118.2872
241515892,12/5/2024 0:00,12/5/2024 0:00,1645,15,N Hollywood,1524,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 1822 0344,0,X,X,404,DEPARTMENT STORE,,,AA,Adult Arrest,442,,,,12100    VICTORY                      BL,,34.1867,-118.3965
240513118,12/7/2024 0:00,12/5/2024 0:00,700,5,Harbor,516,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1100    RAVENNA                      AV,,33.7847,-118.2686
